序号,SSR,最高等级/怪物等级,星级,最高星级,进化所需,可突破次数,名称,性别,职业,阵营,特殊类型,攻击范围,攻击类型,材质,默认视野,AI编号,是否Boss,是否大型,1级血量,1级物攻,1级魔攻,1级物防,1级魔防,1级速度,升级血量,升级物攻,升级魔攻,升级物防,升级魔防,升级速度,暴率,暴击抗性,命中,闪避,反击,反击次数,反击抗性,格挡,格挡抗性,伤害浮动范围,基础仇恨,稀有,占几个格子,可行动次数,每次行动衰减,移动范围,可移动高度,可攻击高度,可否斜向移动,穿越其他人,被其他人穿越,飞行,普攻技能,被动技能,防御技能,怒气技能1,怒气技能2,角色怒气上限,卡牌出场特效,卡面特效,升级类别,唯一编号,转换成碎片数,类型(0玩家卡牌；1普通小怪；2普通BOSS；3需要显示大血条的巨型BOSS）,宗属国,模型缩放,普攻寻路,必杀寻路,,效果命中,效果抵抗,暴击伤害,物理穿透,魔法穿透,可转职业,星石类型,选择类型,血条系数,弓手动作,反击技能
id,SSR,Level,Star,StarMax,StarUP,Breakthrough,Name,Sex,Career,Camp,Specialtype,AttackDist,AttackType,Material,Sight,Strategyid,BossEnemy,BigEnemy,HP_Lev1,Atk_Lev1,Matk_Lev1,Def_Lev1,Mdef_Lev1,Spd_lev1,HP_Levup,Atk_Levup,MAtk_Levup,Def_Levup,Mdef_Levup,Spd_Levup,CriPer,CriAnti,Hit,Dodge,Counter,CounterNo,CounterAnti,Parry,ParryAnti,DamageMinMax,Hate,Rare,Bulk,SpeedTime,SpeedDown,Move,MoveHeight,AttackHeight,MoveCross,Ghost,BeGhost,Fly,NormalSkill,PassiveSkill,DefendSkill,SuperSkill1,SuperSkill2,SuperSkill_MaxPoint,AppearEffect,CardEffect,LevelupType,UniqueID,fragment,Type,Nation,Zoom,AttackAI,SPAttackAI,,EffectHit,EffectMiss,CriDmg,AtkPenP,MatkPenP,CareerChange,StarStoneType,SelectType,HpBarUnit,ArcherATK,CounterSkill
int,int,int,int,int,array,int,int,int,int,int,array,int,int,array,int,int,int,int,floatarray,floatarray,floatarray,floatarray,floatarray,floatarray,floatarray,floatarray,floatarray,floatarray,floatarray,floatarray,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,array,array,array,array,array,array,array,int,int,int,int,int,int,float,int,int,,int,int,int,int,int,array,array,int,int,int,array
1302,1,70,3,6,60;20000,0,131,1,14,21,0,2,2,0,100,7,0,0,102,0,45,37,44,61,23,0,9,8,9,0,5,0,100,0,0,0,0,0,0,0,0,0,1,1,50,1,1,1,0,0,0,0,0,0,0,0,0,850,0,1,1,13,40,0,0,1,81110,91110,,0,0,150,0,0,22;23;24;25;26,1|1;2|2;3|4;4|255,0,1,0,0
1303,1,70,4,6,100;100000,0,131,1,14,21,0,2,2,0,100,7,0,0,116,0,52,43,51,70,26,0,11,9,11,0,5,0,100,0,0,0,0,0,0,0,0,0,1,1,50,1,1,1,0,0,0,0,0,0,0,0,0,850,0,1,1,13,100,0,0,1,81110,91110,,0,0,150,0,0,22;23;24;25;26,1|1;2|2;3|4;4|255,0,1,0,0
1304,1,70,5,6,200;200000,0,131,1,14,21,0,2,2,0,100,7,0,0,131,0,58,48,57,79,30,0,12,10,12,0,5,0,100,0,0,0,0,0,0,0,0,0,1,1,50,1,1,1,0,0,0,0,0,0,0,0,0,850,0,1,1,13,200,0,0,1,81110,91110,,0,0,150,0,0,22;23;24;25;26,1|1;2|2;3|4;4|255,0,1,0,0
1305,1,70,6,6,0;0,4,131,1,14,21,0,2,2,0,100,7,0,0,145,0,65,53,64,88,33,0,14,11,14,0,5,0,100,0,0,0,0,0,0,0,0,0,1,1,50,1,1,1,0,0,0,0,0,0,0,0,0,850,0,1,1,13,400,0,0,1,81110,91110,,0,0,150,0,0,22;23;24;25;26,1|1;2|2;3|4;4|255,0,1,0,0
1401,1,70,2,6,30;5000,0,141,2,15,23,0,1,2,0,100,7,0,0,105,0,31,33,33,60,24,0,6,7,7,0,5,0,100,0,0,0,0,0,0,0,0,0,1,1,50,2,1,1,0,0,0,0,0,0,0,0,0,850,0,1,1,14,10,0,0,1,81110,91110,,0,0,150,0,0,29;30;31;33;32,1|1;2|2;3|4;4|255,0,1,0,0
1402,1,70,3,6,60;20000,0,141,2,15,23,0,1,2,0,100,7,0,0,123,0,36,39,39,70,28,0,8,8,8,0,5,0,100,0,0,0,0,0,0,0,0,0,1,1,50,2,1,1,0,0,0,0,0,0,0,0,0,850,0,1,1,14,40,0,0,1,81110,91110,,0,0,150,0,0,29;30;31;33;32,1|1;2|2;3|4;4|255,0,1,0,0
1403,1,70,4,6,100;100000,0,141,2,15,23,0,1,2,0,100,7,0,0,141,0,41,45,45,80,32,0,9,9,9,0,5,0,100,0,0,0,0,0,0,0,0,0,1,1,50,2,1,1,0,0,0,0,0,0,0,0,0,850,0,1,1,14,100,0,0,1,81110,91110,,0,0,150,0,0,29;30;31;33;32,1|1;2|2;3|4;4|255,0,1,0,0
1404,1,70,5,6,200;200000,0,141,2,15,23,0,1,2,0,100,7,0,0,158,0,47,50,50,90,36,0,10,11,11,0,5,0,100,0,0,0,0,0,0,0,0,0,1,1,50,2,1,1,0,0,0,0,0,0,0,0,0,850,0,1,1,14,200,0,0,1,81110,91110,,0,0,150,0,0,29;30;31;33;32,1|1;2|2;3|4;4|255,0,1,0,0
1405,1,70,6,6,0;0,4,141,2,15,23,0,1,2,0,100,7,0,0,176,0,52,56,56,100,40,0,11,12,12,0,5,0,100,0,0,0,0,0,0,0,0,0,1,1,50,2,1,1,0,0,0,0,0,0,0,0,0,850,0,1,1,14,400,0,0,1,81110,91110,,0,0,150,0,0,29;30;31;33;32,1|1;2|2;3|4;4|255,0,1,0,0
1501,1,70,2,6,30;5000,0,151,2,12,22,0,1,1,0,100,7,0,0,85,37,0,30,30,60,19,8,0,6,6,0,7,0,100,0,0,0,0,0,0,0,0,0,1,1,50,2,1,1,0,1,0,0,0,0,0,0,0,1020,0,1,1,15,10,0,0,1,81110,91110,,0,0,150,0,0,8;9;14;11;12,1|1;2|2;3|4;4|255,0,1,0,0
1502,1,70,3,6,60;20000,0,151,2,12,22,0,1,1,0,100,7,0,0,99,43,0,35,35,70,22,9,0,7,7,0,7,0,100,0,0,0,0,0,0,0,0,0,1,1,50,2,1,1,0,1,0,0,0,0,0,0,0,1020,0,1,1,15,40,0,0,1,81110,91110,,0,0,150,0,0,8;9;14;11;12,1|1;2|2;3|4;4|255,0,1,0,0
1503,1,70,4,6,100;100000,0,151,2,12,22,0,1,1,0,100,7,0,0,113,50,0,40,40,80,26,10,0,8,8,0,7,0,100,0,0,0,0,0,0,0,0,0,1,1,50,2,1,1,0,1,0,0,0,0,0,0,0,1020,0,1,1,15,100,0,0,1,81110,91110,,0,0,150,0,0,8;9;14;11;12,1|1;2|2;3|4;4|255,0,1,0,0
1504,1,70,5,6,200;200000,0,151,2,12,22,0,1,1,0,100,7,0,0,127,56,0,46,46,90,29,12,0,10,10,0,7,0,100,0,0,0,0,0,0,0,0,0,1,1,50,2,1,1,0,1,0,0,0,0,0,0,0,1020,0,1,1,15,200,0,0,1,81110,91110,,0,0,150,0,0,8;9;14;11;12,1|1;2|2;3|4;4|255,0,1,0,0
1505,1,70,6,6,0;0,4,151,2,12,22,0,1,1,0,100,7,0,0,142,62,0,51,51,100,32,13,0,11,11,0,7,0,100,0,0,0,0,0,0,0,0,0,1,1,50,2,1,1,0,1,0,0,0,0,0,0,0,1020,0,1,1,15,400,0,0,1,81110,91110,,0,0,150,0,0,8;9;14;11;12,1|1;2|2;3|4;4|255,0,1,0,0
1601,1,70,2,6,30;5000,0,161,2,11,23,0,1,1,0,100,7,0,0,117,34,0,40,36,64,26,7,0,8,7,0,5,0,100,0,0,0,0,0,0,0,0,0,1,1,50,2,1,1,0,0,0,0,0,0,0,0,0,850,0,1,1,16,10,0,0,1,81110,91110,,0,0,150,0,0,1;2;3;4;6,1|1;2|2;3|4;4|255,0,1,0,0
1602,1,70,3,6,60;20000,0,161,2,11,23,0,1,1,0,100,7,0,0,137,40,0,47,42,75,31,8,0,10,9,0,5,0,100,0,0,0,0,0,0,0,0,0,1,1,50,2,1,1,0,0,0,0,0,0,0,0,0,850,0,1,1,16,40,0,0,1,81110,91110,,0,0,150,0,0,1;2;3;4;6,1|1;2|2;3|4;4|255,0,1,0,0
1603,1,70,4,6,100;100000,0,161,2,11,23,0,1,1,0,100,7,0,0,156,46,0,53,48,86,35,10,0,11,10,0,5,0,100,0,0,0,0,0,0,0,0,0,1,1,50,2,1,1,0,0,0,0,0,0,0,0,0,850,0,1,1,16,100,0,0,1,81110,91110,,0,0,150,0,0,1;2;3;4;6,1|1;2|2;3|4;4|255,0,1,0,0
1604,1,70,5,6,200;200000,0,161,2,11,23,0,1,1,0,100,7,0,0,176,51,0,60,54,97,40,11,0,13,11,0,5,0,100,0,0,0,0,0,0,0,0,0,1,1,50,2,1,1,0,0,0,0,0,0,0,0,0,850,0,1,1,16,200,0,0,1,81110,91110,,0,0,150,0,0,1;2;3;4;6,1|1;2|2;3|4;4|255,0,1,0,0
1605,1,70,6,6,0;0,4,161,2,11,23,0,1,1,0,100,7,0,0,195,57,0,67,60,108,44,12,0,14,13,0,5,0,100,0,0,0,0,0,0,0,0,0,1,1,50,2,1,1,0,0,0,0,0,0,0,0,0,850,0,1,1,16,400,0,0,1,81110,91110,,0,0,150,0,0,1;2;3;4;6,1|1;2|2;3|4;4|255,0,1,0,0
1701,2,70,2,6,30;5000,0,171,2,13,22,0,3,1,0,100,7,0,0,108,40,0,30,30,56,24,8,0,6,6,0,7,0,100,0,0,0,0,0,0,0,0,0,1,1,50,1,1,50,0,0,0,0,0,0,0,0,0,850,0,1,1,17,10,0,0,1,81110,91110,,0,0,150,0,0,15;16;19;21;20,1|1;2|2;3|4;4|255,0,1,1,0
1702,2,70,3,6,60;20000,0,171,2,13,22,0,3,1,0,100,7,0,0,126,47,0,35,35,65,28,10,0,7,7,0,7,0,100,0,0,0,0,0,0,0,0,0,1,1,50,1,1,50,0,0,0,0,0,0,0,0,0,850,0,1,1,17,40,0,0,1,81110,91110,,0,0,150,0,0,15;16;19;21;20,1|1;2|2;3|4;4|255,0,1,1,0
1703,2,70,4,6,100;100000,0,171,2,13,22,0,3,1,0,100,7,0,0,144,53,0,40,40,75,33,11,0,8,8,0,7,0,100,0,0,0,0,0,0,0,0,0,1,1,50,1,1,50,0,0,0,0,0,0,0,0,0,850,0,1,1,17,100,0,0,1,81110,91110,,0,0,150,0,0,15;16;19;21;20,1|1;2|2;3|4;4|255,0,1,1,0
1704,2,70,5,6,200;200000,0,171,2,13,22,0,3,1,0,100,7,0,0,162,60,0,46,46,84,37,13,0,10,10,0,7,0,100,0,0,0,0,0,0,0,0,0,1,1,50,1,1,50,0,0,0,0,0,0,0,0,0,850,0,1,1,17,200,0,0,1,81110,91110,,0,0,150,0,0,15;16;19;21;20,1|1;2|2;3|4;4|255,0,1,1,0
1705,2,70,6,6,0;0,4,171,2,13,22,0,3,1,0,100,7,0,0,180,67,0,51,51,94,41,14,0,11,11,0,7,0,100,0,0,0,0,0,0,0,0,0,1,1,50,1,1,50,0,0,0,0,0,0,0,0,0,850,0,1,1,17,400,0,0,1,81110,91110,,0,0,150,0,0,15;16;19;21;20,1|1;2|2;3|4;4|255,0,1,1,0
1801,1,70,2,6,30;5000,0,181,2,11,21,0,1,1,0,100,7,0,0,89,39,0,33,33,61,20,8,0,7,7,0,7,0,100,0,0,0,0,0,0,0,0,0,1,1,75,2,1,1,0,0,0,0,0,0,0,0,0,850,0,1,1,18,10,0,0,1,81110,91110,,0,0,150,0,0,1;2;3;6;4,1|1;2|2;3|4;4|255,0,1,0,0
1802,1,70,3,6,60;20000,0,181,2,11,21,0,1,1,0,100,7,0,0,104,45,0,39,39,71,24,9,0,8,8,0,7,0,100,0,0,0,0,0,0,0,0,0,1,1,75,2,1,1,0,0,0,0,0,0,0,0,0,850,0,1,1,18,40,0,0,1,81110,91110,,0,0,150,0,0,1;2;3;6;4,1|1;2|2;3|4;4|255,0,1,0,0
1803,1,70,4,6,100;100000,0,181,2,11,21,0,1,1,0,100,7,0,0,119,52,0,45,45,81,27,11,0,9,9,0,7,0,100,0,0,0,0,0,0,0,0,0,1,1,75,2,1,1,0,0,0,0,0,0,0,0,0,850,0,1,1,18,100,0,0,1,81110,91110,,0,0,150,0,0,1;2;3;6;4,1|1;2|2;3|4;4|255,0,1,0,0
1804,1,70,5,6,200;200000,0,181,2,11,21,0,1,1,0,100,7,0,0,134,58,0,50,50,91,30,12,0,11,11,0,7,0,100,0,0,0,0,0,0,0,0,0,1,1,75,2,1,1,0,0,0,0,0,0,0,0,0,850,0,1,1,18,200,0,0,1,81110,91110,,0,0,150,0,0,1;2;3;6;4,1|1;2|2;3|4;4|255,0,1,0,0
1805,1,70,6,6,0;0,4,181,2,11,21,0,1,1,0,100,7,0,0,149,65,0,56,56,102,34,14,0,12,12,0,7,0,100,0,0,0,0,0,0,0,0,0,1,1,75,2,1,1,0,0,0,0,0,0,0,0,0,850,0,1,1,18,400,0,0,1,81110,91110,,0,0,150,0,0,1;2;3;6;4,1|1;2|2;3|4;4|255,0,1,0,0
1901,2,70,2,6,30;5000,0,191,2,14,21,0,2,2,0,100,7,0,0,92,0,39,29,40,52,21,0,8,6,8,0,7,0,100,0,0,0,0,0,0,0,0,0,1,1,50,1,1,50,0,0,0,0,0,0,0,0,0,1020,0,1,1,19,10,0,0,1,81110,91110,,0,0,150,0,0,22;23;24;25;28,1|1;2|2;3|4;4|255,0,1,0,0
1902,2,70,3,6,60;20000,0,191,2,14,21,0,2,2,0,100,7,0,0,107,0,46,34,47,61,24,0,10,7,10,0,7,0,100,0,0,0,0,0,0,0,0,0,1,1,50,1,1,50,0,0,0,0,0,0,0,0,0,1020,0,1,1,19,40,0,0,1,81110,91110,,0,0,150,0,0,22;23;24;25;28,1|1;2|2;3|4;4|255,0,1,0,0
1903,2,70,4,6,100;100000,0,191,2,14,21,0,2,2,0,100,7,0,0,122,0,53,38,53,70,28,0,11,8,11,0,7,0,100,0,0,0,0,0,0,0,0,0,1,1,50,1,1,50,0,0,0,0,0,0,0,0,0,1020,0,1,1,19,100,0,0,1,81110,91110,,0,0,150,0,0,22;23;24;25;28,1|1;2|2;3|4;4|255,0,1,0,0
1904,2,70,5,6,200;200000,0,191,2,14,21,0,2,2,0,100,7,0,0,138,0,59,43,60,79,31,0,13,9,13,0,7,0,100,0,0,0,0,0,0,0,0,0,1,1,50,1,1,50,0,0,0,0,0,0,0,0,0,1020,0,1,1,19,200,0,0,1,81110,91110,,0,0,150,0,0,22;23;24;25;28,1|1;2|2;3|4;4|255,0,1,0,0
1905,2,70,6,6,0;0,4,191,2,14,21,0,2,2,0,100,7,0,0,153,0,66,48,67,88,35,0,14,10,14,0,7,0,100,0,0,0,0,0,0,0,0,0,1,1,50,1,1,50,0,0,0,0,0,0,0,0,0,1020,0,1,1,19,400,0,0,1,81110,91110,,0,0,150,0,0,22;23;24;25;28,1|1;2|2;3|4;4|255,0,1,0,0
2001,2,70,2,6,30;5000,0,201,1,11,21,0,1,1,0,100,7,0,0,88,40,0,33,33,63,20,8,0,7,7,0,7,0,100,0,0,0,0,0,0,0,0,0,1,1,75,2,1,1,0,0,0,0,0,0,0,0,0,850,0,1,1,20,10,0,0,1,81110,91110,,0,0,150,0,0,0,1|1;2|2;3|4;4|255,0,1,0,0
2002,2,70,3,6,60;20000,0,201,1,11,21,0,1,1,0,100,7,0,0,103,47,0,38,38,74,23,10,0,8,8,0,7,0,100,0,0,0,0,0,0,0,0,0,1,1,75,2,1,1,0,0,0,0,0,0,0,0,0,850,0,1,1,20,40,0,0,1,81110,91110,,0,0,150,0,0,0,1|1;2|2;3|4;4|255,0,1,0,0
2003,2,70,4,6,100;100000,0,201,1,11,21,0,1,1,0,100,7,0,0,118,54,0,44,44,84,27,11,0,9,9,0,7,0,100,0,0,0,0,0,0,0,0,0,1,1,75,2,1,1,0,0,0,0,0,0,0,0,0,850,0,1,1,20,100,0,0,1,81110,91110,,0,0,150,0,0,0,1|1;2|2;3|4;4|255,0,1,0,0
2004,2,70,5,6,200;200000,0,201,1,11,21,0,1,1,0,100,7,0,0,133,61,0,50,50,95,30,13,0,10,10,0,7,0,100,0,0,0,0,0,0,0,0,0,1,1,75,2,1,1,0,0,0,0,0,0,0,0,0,850,0,1,1,20,200,0,0,1,81110,91110,,0,0,150,0,0,0,1|1;2|2;3|4;4|255,0,1,0,0
2005,2,70,6,6,0;0,4,201,1,11,21,0,1,1,0,100,7,0,0,147,67,0,55,55,106,33,14,0,12,12,0,7,0,100,0,0,0,0,0,0,0,0,0,1,1,75,2,1,1,0,0,0,0,0,0,0,0,0,850,0,1,1,20,400,0,0,1,81110,91110,,0,0,150,0,0,0,1|1;2|2;3|4;4|255,0,1,0,0
2101,2,70,2,6,30;5000,0,211,2,15,21,0,2,2,0,100,12,0,0,103,0,35,30,32,62,23,0,7,6,7,0,7,0,100,0,0,0,0,0,0,0,0,0,1,1,50,1,1,50,0,0,0,0,0,0,0,0,0,1020,0,1,1,21,10,0,0,1,81110,92221,,0,0,150,0,0,29;30;31;34;32,1|1;2|2;3|4;4|255,0,1,0,0
2102,2,70,3,6,60;20000,0,212,2,15,21,0,2,2,0,100,12,0,0,120,0,41,35,37,72,27,0,9,7,8,0,7,0,100,0,0,0,0,0,0,0,0,0,1,1,50,1,1,50,0,0,0,0,0,0,0,0,0,1020,0,1,1,21,40,0,0,1,81110,92221,,0,0,150,0,0,29;30;31;34;32,1|1;2|2;3|4;4|255,0,1,0,0
2103,2,70,4,6,100;100000,0,213,2,15,21,0,2,2,0,100,12,0,0,138,0,47,40,43,83,31,0,10,8,9,0,7,0,100,0,0,0,0,0,0,0,0,0,1,1,50,1,1,50,0,0,0,0,0,0,0,0,0,1020,0,1,1,21,100,0,0,1,81110,92221,,0,0,150,0,0,29;30;31;34;32,1|1;2|2;3|4;4|255,0,1,0,0
2104,2,70,5,6,200;200000,0,214,2,15,21,0,2,2,0,100,12,0,0,155,0,52,46,48,93,35,0,11,10,10,0,7,0,100,0,0,0,0,0,0,0,0,0,1,1,50,1,1,50,0,0,0,0,0,0,0,0,0,1020,0,1,1,21,200,0,0,1,81110,92221,,0,0,150,0,0,29;30;31;34;32,1|1;2|2;3|4;4|255,0,1,0,0
2105,2,70,6,6,0;0,4,215,2,15,21,0,2,2,0,100,12,0,0,172,0,58,51,53,104,39,0,12,11,11,0,7,0,100,0,0,0,0,0,0,0,0,0,1,1,50,1,1,50,0,0,0,0,0,0,0,0,0,1020,0,1,1,21,400,0,0,1,81110,92221,,0,0,150,0,0,29;30;31;34;32,1|1;2|2;3|4;4|255,0,1,0,0
2201,2,70,2,6,30;5000,0,221,2,12,22,0,1,2,0,100,7,0,0,92,41,0,31,31,60,21,9,0,6,6,0,7,0,100,0,0,0,0,0,0,0,0,0,1,1,50,2,1,1,0,0,0,0,0,0,0,0,0,850,0,1,1,22,10,0,0,1,81110,91110,,0,0,150,0,0,8;9;12;11;14,1|1;2|2;3|4;4|255,0,1,0,0
2202,2,70,3,6,60;20000,0,221,2,12,22,0,1,2,0,100,7,0,0,107,48,0,36,36,70,24,10,0,8,8,0,7,0,100,0,0,0,0,0,0,0,0,0,1,1,50,2,1,1,0,0,0,0,0,0,0,0,0,850,0,1,1,22,40,0,0,1,81110,91110,,0,0,150,0,0,8;9;12;11;14,1|1;2|2;3|4;4|255,0,1,0,0
2203,2,70,4,6,100;100000,0,221,2,12,22,0,1,2,0,100,7,0,0,122,55,0,41,41,80,28,12,0,9,9,0,7,0,100,0,0,0,0,0,0,0,0,0,1,1,50,2,1,1,0,0,0,0,0,0,0,0,0,850,0,1,1,22,100,0,0,1,81110,91110,,0,0,150,0,0,8;9;12;11;14,1|1;2|2;3|4;4|255,0,1,0,0
2204,2,70,5,6,200;200000,0,221,2,12,22,0,1,2,0,100,7,0,0,138,62,0,47,47,90,31,13,0,10,10,0,7,0,100,0,0,0,0,0,0,0,0,0,1,1,50,2,1,1,0,0,0,0,0,0,0,0,0,850,0,1,1,22,200,0,0,1,81110,91110,,0,0,150,0,0,8;9;12;11;14,1|1;2|2;3|4;4|255,0,1,0,0
2205,2,70,6,6,0;0,4,221,2,12,22,0,1,2,0,100,7,0,0,153,69,0,52,52,100,35,15,0,11,11,0,7,0,100,0,0,0,0,0,0,0,0,0,1,1,50,2,1,1,0,0,0,0,0,0,0,0,0,850,0,1,1,22,400,0,0,1,81110,91110,,0,0,150,0,0,8;9;12;11;14,1|1;2|2;3|4;4|255,0,1,0,0
2301,2,70,2,6,30;5000,0,231,2,15,23,0,2,2,0,100,7,0,0,96,0,39,29,31,61,22,0,8,6,7,0,7,0,100,0,0,0,0,0,0,0,0,0,1,1,75,1,1,50,0,0,0,0,0,0,0,0,0,1020,0,1,1,23,10,0,0,1,81110,91110,,0,0,150,0,0,29;30;31;33;32,1|1;2|2;3|4;4|255,0,1,0,0
2302,2,70,3,6,60;20000,0,231,2,15,23,0,2,2,0,100,7,0,0,112,0,45,34,36,71,25,0,9,7,8,0,7,0,100,0,0,0,0,0,0,0,0,0,1,1,75,1,1,50,0,0,0,0,0,0,0,0,0,1020,0,1,1,23,40,0,0,1,81110,91110,,0,0,150,0,0,29;30;31;33;32,1|1;2|2;3|4;4|255,0,1,0,0
2303,2,70,4,6,100;100000,0,231,2,15,23,0,2,2,0,100,7,0,0,129,0,52,39,41,81,29,0,11,8,9,0,7,0,100,0,0,0,0,0,0,0,0,0,1,1,75,1,1,50,0,0,0,0,0,0,0,0,0,1020,0,1,1,23,100,0,0,1,81110,91110,,0,0,150,0,0,29;30;31;33;32,1|1;2|2;3|4;4|255,0,1,0,0
2304,2,70,5,6,200;200000,0,231,2,15,23,0,2,2,0,100,7,0,0,145,0,58,44,47,91,33,0,12,9,10,0,7,0,100,0,0,0,0,0,0,0,0,0,1,1,75,1,1,50,0,0,0,0,0,0,0,0,0,1020,0,1,1,23,200,0,0,1,81110,91110,,0,0,150,0,0,29;30;31;33;32,1|1;2|2;3|4;4|255,0,1,0,0
2305,2,70,6,6,0;0,4,231,2,15,23,0,2,2,0,100,7,0,0,161,0,65,49,52,102,36,0,14,10,12,0,7,0,100,0,0,0,0,0,0,0,0,0,1,1,75,1,1,50,0,0,0,0,0,0,0,0,0,1020,0,1,1,23,400,0,0,1,81110,91110,,0,0,150,0,0,29;30;31;33;32,1|1;2|2;3|4;4|255,0,1,0,0
2401,1,70,2,6,30;5000,0,241,2,11,21,0,1,1,0,100,7,0,0,131,34,0,40,36,63,30,7,0,8,7,0,5,0,100,0,0,0,0,0,0,0,0,0,1,1,50,2,1,1,0,0,0,0,0,0,0,0,0,850,0,1,1,24,10,0,0,1,81110,91110,,0,0,150,0,0,1;2;3;4;5,1|1;2|2;3|4;4|255,0,1,0,0
2402,1,70,3,6,60;20000,0,241,2,11,21,0,1,1,0,100,7,0,0,153,40,0,47,42,74,35,8,0,10,9,0,5,0,100,0,0,0,0,0,0,0,0,0,1,1,50,2,1,1,0,0,0,0,0,0,0,0,0,850,0,1,1,24,40,0,0,1,81110,91110,,0,0,150,0,0,1;2;3;4;5,1|1;2|2;3|4;4|255,0,1,0,0
2403,1,70,4,6,100;100000,0,241,2,11,21,0,1,1,0,100,7,0,0,175,46,0,53,48,84,40,10,0,11,10,0,5,0,100,0,0,0,0,0,0,0,0,0,1,1,50,2,1,1,0,0,0,0,0,0,0,0,0,850,0,1,1,24,100,0,0,1,81110,91110,,0,0,150,0,0,1;2;3;4;5,1|1;2|2;3|4;4|255,0,1,0,0
2404,1,70,5,6,200;200000,0,241,2,11,21,0,1,1,0,100,7,0,0,196,51,0,60,54,95,45,11,0,13,11,0,5,0,100,0,0,0,0,0,0,0,0,0,1,1,50,2,1,1,0,0,0,0,0,0,0,0,0,850,0,1,1,24,200,0,0,1,81110,91110,,0,0,150,0,0,1;2;3;4;5,1|1;2|2;3|4;4|255,0,1,0,0
2405,1,70,6,6,0;0,4,241,2,11,21,0,1,1,0,100,7,0,0,218,57,0,67,60,106,50,12,0,14,13,0,5,0,100,0,0,0,0,0,0,0,0,0,1,1,50,2,1,1,0,0,0,0,0,0,0,0,0,850,0,1,1,24,400,0,0,1,81110,91110,,0,0,150,0,0,1;2;3;4;5,1|1;2|2;3|4;4|255,0,1,0,0
2501,3,70,2,6,30;5000,0,251,2,13,22,0,3,1,0,100,7,0,0,126,42,0,34,34,60,29,9,0,7,7,0,9,0,100,0,0,0,0,0,0,0,0,0,1,1,50,1,1,50,0,0,0,0,0,0,0,0,0,1020,0,1,1,25,10,0,0,1,81110,91110,,0,0,150,0,0,15;16;19;18;21,1|1;2|2;3|4;4|255,0,1,1,0
2502,3,70,3,6,60;20000,0,251,2,13,22,0,3,1,0,100,7,0,0,147,49,0,40,40,70,33,10,0,8,8,0,9,0,100,0,0,0,0,0,0,0,0,0,1,1,50,1,1,50,0,0,0,0,0,0,0,0,0,1020,0,1,1,25,40,0,0,1,81110,91110,,0,0,150,0,0,15;16;19;18;21,1|1;2|2;3|4;4|255,0,1,1,0
2503,3,70,4,6,100;100000,0,251,2,13,22,0,3,1,0,100,7,0,0,168,56,0,46,46,80,38,12,0,10,10,0,9,0,100,0,0,0,0,0,0,0,0,0,1,1,50,1,1,50,0,0,0,0,0,0,0,0,0,1020,0,1,1,25,100,0,0,1,81110,91110,,0,0,150,0,0,15;16;19;18;21,1|1;2|2;3|4;4|255,0,1,1,0
2504,3,70,5,6,200;200000,0,251,2,13,22,0,3,1,0,100,7,0,0,190,63,0,51,51,90,43,13,0,11,11,0,9,0,100,0,0,0,0,0,0,0,0,0,1,1,50,1,1,50,0,0,0,0,0,0,0,0,0,1020,0,1,1,25,200,0,0,1,81110,91110,,0,0,150,0,0,15;16;19;18;21,1|1;2|2;3|4;4|255,0,1,1,0
2505,3,70,6,6,0;0,4,251,2,13,22,0,3,1,0,100,7,0,0,211,70,0,57,57,100,48,15,0,12,12,0,9,0,100,0,0,0,0,0,0,0,0,0,1,1,50,1,1,50,0,0,0,0,0,0,0,0,0,1020,0,1,1,25,400,0,0,1,81110,91110,,0,0,150,0,0,15;16;19;18;21,1|1;2|2;3|4;4|255,0,1,1,0
2601,1,70,2,6,30;5000,0,261,1,14,23,0,1,2,0,100,7,0,0,115,0,34,38,38,58,26,0,7,8,8,0,5,0,100,0,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,0,0,0,0,0,1020,0,1,1,26,10,0,0,1,81110,91110,,0,0,150,0,0,22;23;24;25;28,1|1;2|2;3|4;4|255,0,1,0,0
2602,1,70,3,6,60;20000,0,261,1,14,23,0,1,2,0,100,7,0,0,134,0,40,44,44,68,30,0,8,9,9,0,5,0,100,0,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,0,0,0,0,0,1020,0,1,1,26,40,0,0,1,81110,91110,,0,0,150,0,0,22;23;24;25;28,1|1;2|2;3|4;4|255,0,1,0,0
2603,1,70,4,6,100;100000,0,261,1,14,23,0,1,2,0,100,7,0,0,153,0,46,51,51,78,35,0,10,11,11,0,5,0,100,0,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,0,0,0,0,0,1020,0,1,1,26,100,0,0,1,81110,91110,,0,0,150,0,0,22;23;24;25;28,1|1;2|2;3|4;4|255,0,1,0,0
